,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
0,gk5DaBYtu-E,http://www.youtube.com/channel/UCMJzz0aNgtjCcNOVeIUYouQ,UCMJzz0aNgtjCcNOVeIUYouQ,Rıdvan Atmaca,UgzdQfcpjPwF51ob4ch4AaABAg,1,1593939943.0,10:06 abi ne eğlenceliymişsin 😅 çok geç keşfettim kusura bakma,none,,2020-07-05 20:10:36.504208,0.0
1,gk5DaBYtu-E,http://www.youtube.com/channel/UCuY1tzFlBdA_TWzDjxDK_wQ,UCuY1tzFlBdA_TWzDjxDK_wQ,U S,UgyXY1iXXe7XdqyZJOt4AaABAg,0,1593881592.0,birader çocuk musun didonu bırakıyosun. hadi bırakıyosun niye çekiosun hadi çekiyosun montajlarkendemi fark etmedin yanlış örnek olduğuna pideci kuryesi misin 9 yaşında çocukmusun. yanlış ördek olma gençlere.,none,,2020-07-05 20:10:36.504208,1.0
2,gk5DaBYtu-E,http://www.youtube.com/channel/UCK9km2gWi5iaCiz0IVCodvg,UCK9km2gWi5iaCiz0IVCodvg,Ozan Akgül,UgyY5cZl8D9BZP3Oq3J4AaABAg,0,1593880105.0,"15 fps. ""Pks"" isimli Turkiyede ""Bixi"" olarak bilinen makineli tufegin dakikadaki atis hizi 650-700 mermi arasi. 900 kare ile XT4 un hizi ondan bile iyi...",none,,2020-07-05 20:10:36.504208,1.0
3,gk5DaBYtu-E,http://www.youtube.com/channel/UCgoPbdzdGfQUOjp26ViujTg,UCgoPbdzdGfQUOjp26ViujTg,nuejimsi,Ugx-Jok4LxPQbTLk4rJ4AaABAg,0,1593859185.0,"Çok başarılı alet cidden. ah, iyi cekimler !",none,,2020-07-05 20:10:36.504208,0.0
4,gk5DaBYtu-E,http://www.youtube.com/channel/UCQ9jkD_sTnPw1nmBjDVam_A,UCQ9jkD_sTnPw1nmBjDVam_A,Takalay,Ugzw6XUt0rmwlFTaFX14AaABAg,0,1593841045.0,"Koray Bey, canon eos m50 kullanıcısıyım. Hafif loş ortamda video çekerken grinleşme oluyor. Gece çekimlerinde veya loş ortam çekimlerinde grinleşme yapmayan duru görüntü alabilmek için hangi makineyi almalıyım? Veya mevcut makinem ile hangi işlemleri yapmalıyım.",none,,2020-07-05 20:10:36.504208,0.0
5,gk5DaBYtu-E,http://www.youtube.com/channel/UCJZmM-vExq3T0_PUABZC-wg,UCJZmM-vExq3T0_PUABZC-wg,Batuhan Dikmen,UgyILgmGcwtYsNBbapV4AaABAg,1,1593792446.0,Az once canlı yayinda cok sordum ama görmediniz yarin fuji showroom a gidip xt4 alicam fakat lense karar veremedim dugun fotograf ve videolari icin 16-55 f2.8 mi yoksa 16-80 ve 35 mm f1.4 mu aliyim bu iki secenek arasinda kaldim bunlari finanse edebiliyorum cevaplarsaniz cok mutlu olurum yayinda küstüm bu arada 😂,none,,2020-07-05 20:10:36.504208,0.0
6,gk5DaBYtu-E,http://www.youtube.com/channel/UCdeVAO4ZBNHJT55Nh3T_yJg,UCdeVAO4ZBNHJT55Nh3T_yJg,Ömer orhan,Ugxv7O0FtPKXbVMShwN4AaABAg,0,1593789689.0,Bende kendimi kameradan anlıyo sanıyodum videoyu izlerken beynim yandı neymiş bu kameralar,none,,2020-07-05 20:10:36.504208,0.0
7,gk5DaBYtu-E,http://www.youtube.com/channel/UCKy68Q7Sty5I906kZdIPO7w,UCKy68Q7Sty5I906kZdIPO7w,Emir KALAYCI,Ugz5ebJ-rdawmXwTygp4AaABAg,0,1593772921.0,focus peeking var mı uzun pozlama deneyimlediniz mi?,none,,2020-07-05 20:10:36.504208,1.0
8,gk5DaBYtu-E,http://www.youtube.com/channel/UCSdkAUFSAbex67hLCeeuqIA,UCSdkAUFSAbex67hLCeeuqIA,Serkan B33,Ugw0jPjDIFcQ48wu3Z94AaABAg,0,1593766049.0,Güzel kameraymis ayrıca kaskinizda güzelmiş markası nedir acaba ?,none,,2020-07-05 20:10:36.504208,2.0
9,gk5DaBYtu-E,http://www.youtube.com/channel/UCcMmMxOY6lQS8m5yvzUQA9w,UCcMmMxOY6lQS8m5yvzUQA9w,Onur Yalçın,UgzC2Bta9pIeXQKanEt4AaABAg,0,1593759209.0,15:37 hahahaha,none,,2020-07-05 20:10:36.504208,0.0
10,gk5DaBYtu-E,http://www.youtube.com/channel/UCWlxJvsliFWSiDLLzQRI1Yw,UCWlxJvsliFWSiDLLzQRI1Yw,EMARS,UgwxVdaXW3msstlfYb54AaABAg,0,1593757288.0,"Abi şu senaryoya kamera önerebilir misin?
Hiç kameramiz yok hatta ilk kameramiz, bütçemiz 8500TL, Daha çok video çekeceğiz.",none,,2020-07-05 20:10:36.504208,2.0
11,gk5DaBYtu-E,http://www.youtube.com/channel/UC6yje5bbjqcxSM-WRWdKfDQ,UC6yje5bbjqcxSM-WRWdKfDQ,Alexander Gon Deek,Ugw-D2h1EbDCARd_knV4AaABAg,0,1593661179.0,yatsin paralar ne olacak yani. milleti de anlamiyorum. sen tanit sana yatsin. biz tanitima karsi miyiz? niye karsiyiz ki bir de?,none,,2020-07-05 20:10:36.504208,0.0
12,gk5DaBYtu-E,http://www.youtube.com/channel/UCiDPH18bxVF6GRNqKJUSMEw,UCiDPH18bxVF6GRNqKJUSMEw,Talha İspir,Ugyzqtpa5QbNCsfOnBV4AaABAg,0,1593647599.0,Abi video içeriğindeki senmi başarılısın yoksa videoyu editliyen kişimi başarılı bilemedim iyi çekimler 🙋🏼‍♂️🌼,none,,2020-07-05 20:10:36.504208,1.0
13,gk5DaBYtu-E,http://www.youtube.com/channel/UCgBGxAPhKfpSIb6_aVw9wIA,UCgBGxAPhKfpSIb6_aVw9wIA,Hüseyin Başaoğlu,UgxJMmhwvfpvVX1nSGF4AaABAg,0,1593629571.0,18-55 le birlikte nerde 6400 e satılıyor? 11-12 bin çekiyor adamlar.,none,,2020-07-05 20:10:36.504208,4.0
14,gk5DaBYtu-E,http://www.youtube.com/channel/UC4CQkZXUQsypL0RmwfeEsVA,UC4CQkZXUQsypL0RmwfeEsVA,Yaren Merve,UgyUhZRnOaVV9ZLF2Od4AaABAg,0,1593606345.0,abicim iyi hoş anlatıyorsun da para yok onu napıcaz 😢,none,,2020-07-05 20:10:36.504208,0.0
15,gk5DaBYtu-E,http://www.youtube.com/channel/UC_aez5v7yVzNLGnP3znHnRg,UC_aez5v7yVzNLGnP3znHnRg,Serkan Erşan,UgxSfLF_hjyLIyMFDZd4AaABAg,0,1593605531.0,Fotoğraf ve videoyla hiç alâkam yok. Tesadüfen keşfettim kanalı aa bakayım ne anlatıyormuş dedim. 10 tane videoyu izlemişim :) Anlatışta bir şey var kendine çekiyor.,none,,2020-07-05 20:10:36.504208,0.0
16,gk5DaBYtu-E,http://www.youtube.com/channel/UCbWBgzTA35QUBrBO7WeRxRA,UCbWBgzTA35QUBrBO7WeRxRA,idris k,UgyyTjLtmF12vXjDSeB4AaABAg,0,1593600401.0,harika bir inceleme. herkesin anlayabilecileği sade bir uslup kullanmanız sıkılmadan izlememezi sağlıyor.. emeğinize sağlık,none,,2020-07-05 20:10:36.504208,0.0
17,gk5DaBYtu-E,http://www.youtube.com/channel/UCnxv5y2f_fTwtAg0w-xYMtQ,UCnxv5y2f_fTwtAg0w-xYMtQ,Pepuk Kahve,UgwcD90IRtJQjajb_kV4AaABAg,0,1593586289.0,videolar insanı içine çekiyor gerçekten :),none,,2020-07-05 20:10:36.504208,0.0
18,gk5DaBYtu-E,http://www.youtube.com/channel/UCXdQxkOCGjq32QWcwqsCguQ,UCXdQxkOCGjq32QWcwqsCguQ,Kahveci kamil amca,UgwACrT_0XvkqORDaUR4AaABAg,0,1593585376.0,TEST  VİDEO TEST GÖRÜNTÜLERİNE  BAKTIM  ..  NOİSE MEYDANA GELİYOR DÜŞÜK IŞIKTA  .. RENKLER TATMİN EDİCİ DEGİL CANLILIK YOK ... BU KAMERA İLE PROFESYONEL İŞE NASIL GİDİLİR ... TAMAM SİZ GİTTİNİZ BAŞARILI OLDUNUZ AMA HERKES KORAY BİRAND DEGİL MAKSİMUN HER KAMERADAN VERİM ALACAK KADAR .. SİZ DAHA İYİ BİLİRSİNİZ HER KAMERANIN GÖRÜNTÜSÜ İLE PC'DE DİLEDİGİNİZ GİBİ OYNAYAMAZSINIZ  GÖRÜNTÜDE NOİSE MEYDANA GELİR ÇAMUR OLUR .. BU KAMERANIN HAM GÖRÜNTÜSÜNDE YETERİNCE CANLILIK DİNAMİKLİK OLMADIGI İÇİN İSTENİLEN VERİMİ ALAMAYIZ BENCE COLORİST AŞAMASINDA,none,,2020-07-05 20:10:36.504208,4.0
19,gk5DaBYtu-E,http://www.youtube.com/channel/UC1qQhFerzPID0msLDviqORw,UC1qQhFerzPID0msLDviqORw,Ali Karaaslan,UgxVHvRMLcgVv2xmG5V4AaABAg,0,1593580457.0,"Tümü, iyi güzel hoş. Motora kask dışında diğer koruyucu ekipmanlarla da binersen iyi olur. Fotoğraf çekerken dizler ve dirseklerde önemli, tabi ki parmaklar da.",none,,2020-07-05 20:10:36.504208,2.0
20,gk5DaBYtu-E,http://www.youtube.com/channel/UCUl64ZJj-I7maHyUuxQgYVQ,UCUl64ZJj-I7maHyUuxQgYVQ,HAKAN LEVENT,Ugxgm6AznZdNl_mPAa94AaABAg,0,1593573155.0,adam budur herşey var teknoloji  anlamında :),none,,2020-07-05 20:10:36.504208,0.0
21,gk5DaBYtu-E,http://www.youtube.com/channel/UCR4jhtDMKvZ-zuVMS6mJDRg,UCR4jhtDMKvZ-zuVMS6mJDRg,Paskhein,Ugz1KGIf9T4LzPxEzBd4AaABAg,0,1593458708.0,"Abi selamlar, seni yillardir tanimama rağmen, kanalini yeni keşfediyorum.",none,,2020-07-05 20:10:36.504208,0.0
22,gk5DaBYtu-E,http://www.youtube.com/channel/UCP7VvskFxP-8Th0ejxaL7Qg,UCP7VvskFxP-8Th0ejxaL7Qg,Vehbi KILIÇ,UgxsRhmUbQmmSAMZbuF4AaABAg,0,1593410756.0,"iki gün  önce satın aldım, canon'dan sonra menü çok karışık geldi, görünüm gibi menülerde pratik olsaymış iyiymiş. fotoğrafları  .raf çekmesi güzel, ama .raf dosyaları lightroom açamamak üzdü.  .raf to .dng converter şart. Kutuyu açtığımda capture one kitapçığı çıkmıştı anlam veremedim, .raf lightroom uyumsuzluğundan sonra taşlar yerine oturdu :)",none,,2020-07-05 20:10:36.504208,1.0
23,gk5DaBYtu-E,http://www.youtube.com/channel/UCWW7Cvxx-2wBZHuP5COdzig,UCWW7Cvxx-2wBZHuP5COdzig,Kenan Onur,UgwhTe78voIOwlKg8PF4AaABAg,0,1593371147.0,Videoları biriktirip binge watching yapıyorum ama bu defa da çok fazla spoiler yiyorum. Binge watching yapmayacağım artık,none,,2020-07-05 20:10:36.504208,0.0
24,gk5DaBYtu-E,http://www.youtube.com/channel/UCPSx6BrAvm86O-njI7q1pBw,UCPSx6BrAvm86O-njI7q1pBw,Fikri Muhammet ÇULLU,UgzruyH2B-HWizG94H14AaABAg,0,1593352484.0,Bu kadar doğal ve içten bir anlatım beklemiyordum :) Koray Bey demek yerine Koray Abi nasılsın demeyi tercih ederdim :),none,,2020-07-05 20:10:36.504208,1.0
25,gk5DaBYtu-E,http://www.youtube.com/channel/UCOLBKNQoTbb0D6Fh5Ojehrw,UCOLBKNQoTbb0D6Fh5Ojehrw,fatih kyy,UgynX4iWQLCLzEzIR6p4AaABAg,0,1593341139.0,İnsanın her yorumda bir daha kalp atası geliyor,none,,2020-07-05 20:10:36.504208,0.0
26,gk5DaBYtu-E,http://www.youtube.com/channel/UCKinUM9k4fugZ_KsSwmcNyA,UCKinUM9k4fugZ_KsSwmcNyA,JELATİN FİLM,UgwXnRPj9_3N8A4sBTt4AaABAg,0,1593333675.0,Kullandığın motor nedir?,none,,2020-07-05 20:10:36.504208,2.0
27,gk5DaBYtu-E,http://www.youtube.com/channel/UCpOBzzpNWZqypjXMQDEZ5Qw,UCpOBzzpNWZqypjXMQDEZ5Qw,Eddy,UgwUnkhzqxhqm7RnqtJ4AaABAg,0,1593305064.0,"Ustadim Panasonic GH5 3 senelik kamera,10 Bit cekiyor + Saniyede 6K/30 Resim saniyede cekiyor.  Karsilastirma imkaniniz olursa cok guzel olurdu. (Keske Türkiye'de de satilabilseydi.) Almanya'dan selamlar.",none,,2020-07-05 20:10:36.504208,0.0
28,gk5DaBYtu-E,http://www.youtube.com/channel/UC42X7tWIbLAqi_iNZi4eaHA,UC42X7tWIbLAqi_iNZi4eaHA,Deniz Demir,Ugyk5yRMH7i0oBSZyrl4AaABAg,0,1593283173.0,"Tüm bunların yanında, 4K 60fps 10bit Kayıt yaparken ortalama 15 dk içinde ısınıp kapanıyor. Fujifilm konu ile ilgili dönüş yapacağını söyledi. Bekliyoruz...",none,,2020-07-05 20:10:36.504208,5.0
29,gk5DaBYtu-E,http://www.youtube.com/channel/UCECLGSHR053T-RbjwRV1BCQ,UCECLGSHR053T-RbjwRV1BCQ,Fatih Akal,UgxmIWxtdlcdYgxOAyt4AaABAg,0,1593253925.0,Gayet başarılı bir makine gerçekten. Tam güzel bir makine alıyoruz daha güzelini çıkartıyorlar sonu yok :D,none,,2020-07-05 20:10:36.504208,0.0
30,gk5DaBYtu-E,http://www.youtube.com/channel/UCQdyYqF7bgdP6ktbG044yXQ,UCQdyYqF7bgdP6ktbG044yXQ,dogus sahin,UgxRVQXunqXL0yS64KN4AaABAg,0,1593248071.0,ne kadar süper bir video bu ya. abi eline sağlık.,none,,2020-07-05 20:10:36.504208,0.0
31,gk5DaBYtu-E,http://www.youtube.com/channel/UCBo45fUttXBMkJ8iHzMhUzQ,UCBo45fUttXBMkJ8iHzMhUzQ,Tayfun Askeroğlu,Ugwf1ZmmtU0GxGeHKXJ4AaABAg,0,1593245592.0,"Koray abi anlattıklarının %60'ı nı anlamıyorum ilgi alanımın dışında olma sebebiyle, ama sunumun ve anlatış tarzın bana bu paylaştıgın videoları izlememe sebep oluyor. Teşekkürler :)",none,,2020-07-05 20:10:36.505204,0.0
32,gk5DaBYtu-E,http://www.youtube.com/channel/UC7Lt-xkftksnMMnNMciP-EA,UC7Lt-xkftksnMMnNMciP-EA,Tunc Sonmez,Ugx_Az__iJDvkzpuGDJ4AaABAg,0,1593241041.0,Koray abi Sigma fp ye baktınız mı? Pratik ufak full frame 14bit fuji den bazı yerlerde daha iyi duruyor gibi,none,,2020-07-05 20:10:36.505204,1.0
33,gk5DaBYtu-E,http://www.youtube.com/channel/UC9smGpnVQU4sg8f8-rz18ag,UC9smGpnVQU4sg8f8-rz18ag,Evli ve Oyuncu,UgwnyHryQjtkriOzS414AaABAg,0,1593239850.0,Üstad introlar template mi sıfırdan mı yapıyorsun?,none,,2020-07-05 20:10:36.505204,6.0
34,gk5DaBYtu-E,http://www.youtube.com/channel/UCak8SrvEv7x8cn2JL8t3WMw,UCak8SrvEv7x8cn2JL8t3WMw,Sosyal Yiyiciler,UgyB8-JO8Y-3fIrO7Wl4AaABAg,0,1593224989.0,"Eşim fotoğrafın f sinden anlamıyor ama oturup saatlerce sizi izliyor ağzı açık🙈😅😅 güzel birşeyler izlediğimi hissediyorum diyor bana😬 Kaliteli içerik , yılların deneyimi ve emek kokuyor videolarınız vallahi, respect🙏",none,,2020-07-05 20:10:36.505204,0.0
35,gk5DaBYtu-E,http://www.youtube.com/channel/UC6thd05KS-zS9Q3ZcMu7oXA,UC6thd05KS-zS9Q3ZcMu7oXA,Kubra Caliskan,UgyBMWAA1dj1ry2bLmh4AaABAg,0,1593211315.0,Anlattigin seylere dair en ufak bir fikrim yok ve ben seni hala niye dinliyorum acaba videonun sonuna kadar😅,none,,2020-07-05 20:10:36.505204,0.0
36,gk5DaBYtu-E,http://www.youtube.com/channel/UCRUhX4I4KozxiH4Qme4n_mQ,UCRUhX4I4KozxiH4Qme4n_mQ,Osman Samed ÖZKAN,Ugz_HemeT2nGwqXhX594AaABAg,0,1593201312.0,Abi gerçekten uğraşıyorsun ye helal olsun,none,,2020-07-05 20:10:36.505204,0.0
37,gk5DaBYtu-E,http://www.youtube.com/channel/UCyCptNQlVJRa9xtaUwoXHwQ,UCyCptNQlVJRa9xtaUwoXHwQ,yiğit berat albayrak,UgzRzpikAcBizmtGtLF4AaABAg,0,1593199369.0,Koray abi senin bana verdiğin bilgiler benim çok işime yaradı ve senin yerin ayrı benim senden sadece birtane isteğim var benim bir tane videoma beğenmene gerek yok sadece yorum olarak birtane kalp atarsan beni çok mutlu edersin ❤️😊,none,,2020-07-05 20:10:36.505204,0.0
38,gk5DaBYtu-E,http://www.youtube.com/channel/UCb4pylYV_B8e8FvDyuesbIw,UCb4pylYV_B8e8FvDyuesbIw,Doğancan Tuğrul,Ugy_QsEp7FlwLUSJB8p4AaABAg,0,1593196056.0,"Koray hocam selamlar bütün içerikleriniz Youtube Türkiye için bir ihtiyaç niteliği taşıyacak kadar kaliteli. Bu kitlenin üyesi olarak öncelikle teşekkür ederim. Naçizane bir içerik isteyim olacak başka youtuberlar yaptı gerçi  ama sizin de imzanızı görmek isteriz şöyle ki özellik olarak en düşük kalitede sayılabilecek bir dijital kamerayla bu eski kullanılmış da olabilir hatta kompakt makina bile olabilir herhangi bir video çekmeniz ve bunu postta uçurmanız... Yani sizin meşhur tabirinizle ""günün sonunda"" :) kaliteli bir videonun ön şartının en güncel teknolojik ekipmanla çekilmesi olmadığını cümle aleme göstermek... :)",none,,2020-07-05 20:10:36.505204,0.0
39,gk5DaBYtu-E,http://www.youtube.com/channel/UCCDQ3Ebq3kEK--J5UVtTzTw,UCCDQ3Ebq3kEK--J5UVtTzTw,ZAKKUM Video,UgwZB_qi7-E8wL2Nr1Z4AaABAg,0,1593191765.0,Koray hocam selamlar. Belki bir gün yolunuz Black Magic Pocket Cinema Camera'ya da düşer mi?😃 4k veya 6k modeli fark etmez. Xt4 ile kıyaslamak değil ama raw video çekebilen taşıması kolay bir ürün ilginizi çekebilir diye düşündüm. 🤞😃,none,,2020-07-05 20:10:36.505204,0.0
40,gk5DaBYtu-E,http://www.youtube.com/channel/UCxTwNUAVks5UEvaDmVmvYJQ,UCxTwNUAVks5UEvaDmVmvYJQ,Mesut SAĞLAM,Ugzi2_zupX_lalpLxlF4AaABAg,0,1593181108.0,Bana anlatır gibi anlatıyor çıkamıyorum videodan.Not : tel le bile foto cekmıyorum.,none,,2020-07-05 20:10:36.505204,0.0
41,gk5DaBYtu-E,http://www.youtube.com/channel/UCcYTVDL0tYwkhn7I9TFkFXw,UCcYTVDL0tYwkhn7I9TFkFXw,Emre Erdem,UgztZd5BWT_7E6Y0dSB4AaABAg,0,1593178883.0,Kim bu adam ya acayip hoş,none,,2020-07-05 20:10:36.505204,0.0
42,gk5DaBYtu-E,http://www.youtube.com/channel/UCc8gcmiaA_pLVE4boEiiKgQ,UCc8gcmiaA_pLVE4boEiiKgQ,Serhat Kavas,UgyTXBWxobmrvkrgajV4AaABAg,0,1593177314.0,"Video cekimlerinde Fuji'yi Gimbal ile kullanirsiniz diye tahmin ediyorum ( pro cekimlerde ), o halde RED e alternatif olarak neden BlackMagic Pocket dusunmediniz? EF lenslerle uyumlu, boyutu da dramatik bir buyuklukte degil. In-body stabilizasyonu yok ama consumer level bir gimballa kullanilabiliyor, Raw cekebiliyor, frame rate secme araligi cok genis. Fuji ile farkli segmentler -evet. fotograf makinesi de degil ve Autofocusu yok lakin mevzu RED e alternatif pratik bir kamera ise BM'i video anlaminda neden tercih etmediğinizi merak ediyorum.",none,,2020-07-05 20:10:36.505204,1.0
43,gk5DaBYtu-E,http://www.youtube.com/channel/UCvS3oFHOGbmZFqPXurfJTNw,UCvS3oFHOGbmZFqPXurfJTNw,Soyhan Namazcı,UgxytfvddqZaXM2aPDl4AaABAg,0,1593160844.0,Koray abi SMci olmasaydı zaten şaşardım :D,none,,2020-07-05 20:10:36.505204,2.0
44,gk5DaBYtu-E,http://www.youtube.com/channel/UCQkxbPZ8TZ1-f4Fh3XXW2tQ,UCQkxbPZ8TZ1-f4Fh3XXW2tQ,Emre,UgxRS1Eo11fmiQAooeF4AaABAg,0,1593156667.0,İphonedo izlemeyi çok seven biri olarak sizin tarzınıza da bayıldım beğenerek izledim videonuzu. Fotoğraf ve video çekmeye meraklı biri olarak kanalınızı çok yararlı buldum. Başarılar diliyorum,none,,2020-07-05 20:10:36.505204,0.0
45,gk5DaBYtu-E,http://www.youtube.com/channel/UCk50L5308RU5CBCeGd8VUOw,UCk50L5308RU5CBCeGd8VUOw,Onur Çolpan,UgwHxKMuS7AiSY__Dgl4AaABAg,0,1593151554.0,Yorum yapanlara şöyle bir göz gezdirdim %90'ı gerçek ismini kullananlar. Şhekiljojuk98xd gibi tipler yok pek 👏,none,,2020-07-05 20:10:36.505204,0.0
46,gk5DaBYtu-E,http://www.youtube.com/channel/UCV6gYz-3Kv0KCQ9p3DSXirg,UCV6gYz-3Kv0KCQ9p3DSXirg,Sefa Ersan,UgwBkrEAQTe53pe7WXV4AaABAg,0,1593143205.0,Arğadaşlarr😄😂,none,,2020-07-05 20:10:36.505204,0.0
47,gk5DaBYtu-E,http://www.youtube.com/channel/UCBlL3B8PnV4pCNtVlYa1OJw,UCBlL3B8PnV4pCNtVlYa1OJw,Tuna AKARDERE,UgzOuuOkVFUGtsz7wxZ4AaABAg,0,1593137372.0,efsane bir adamsın !!!!,none,,2020-07-05 20:10:36.505204,0.0
48,gk5DaBYtu-E,http://www.youtube.com/channel/UCnE5pBMSOdqAC6mEhyd2ckA,UCnE5pBMSOdqAC6mEhyd2ckA,Mahlas-ı Milat,UgzEerpS5xUUhzorF_l4AaABAg,0,1593113032.0,Videolarda sosyal mesafenin ırzına geçenler gözüme çarpıp durdu.,none,,2020-07-05 20:10:36.505204,0.0
49,gk5DaBYtu-E,http://www.youtube.com/channel/UC-JuIPuBZylbjOA70v1e-Bw,UC-JuIPuBZylbjOA70v1e-Bw,kubilay sazan,Ugwznp2oQljhiq6HLUB4AaABAg,0,1593112881.0,2:32 Paşa Dönerden alınan reklam ve subliminal mesaj :D,none,,2020-07-05 20:10:36.505204,0.0
50,gk5DaBYtu-E,http://www.youtube.com/channel/UCAyC1HHVzAjQdp8NEeQM99A,UCAyC1HHVzAjQdp8NEeQM99A,Uygar,UgyFDLlttcR--iekNgp4AaABAg,0,1593106383.0,"Malesef deklanşör gecikmesi ve de bazı tasarım hatalarından dolayı değil en efsane, iyi bir kamera bile diyemiyorum... Hevesle alınıp çabuk soğunan bir makine... Aynalı ve de FF'ten şaşmamak en sağlıklısı. Özellikle Nikon'un bir arada bulunan On, Off ve de deklanşör üçlüsünden...  Kanalınız seviyorum, selamlar.",none,,2020-07-05 20:10:36.505204,0.0
51,gk5DaBYtu-E,http://www.youtube.com/channel/UCU_pYtg_gbGq67BX55BXF9A,UCU_pYtg_gbGq67BX55BXF9A,Kadir,UgzeUGCLWgQgSCuC1NR4AaABAg,0,1593104429.0,Ya yemin ederim şeker gibi adamsın.,none,,2020-07-05 20:10:36.505204,0.0
52,gk5DaBYtu-E,http://www.youtube.com/channel/UC7Lt-xkftksnMMnNMciP-EA,UC7Lt-xkftksnMMnNMciP-EA,Tunc Sonmez,Ugwsz_RS4aHuQ__FB894AaABAg,0,1593102636.0,Bu yogunlukta birinin bu kalitede bi video hazırlamaya ne kadar daha devam edebileceğini merak ediyorum umarım bitmez :) takipçilere çekiliş ile sizin setinize gelme hakkı hediyesi istiyoruz.,none,,2020-07-05 20:10:36.505204,0.0
53,gk5DaBYtu-E,http://www.youtube.com/channel/UCfcjRn2Taz565ejfJVMApUA,UCfcjRn2Taz565ejfJVMApUA,Emre Balcı,Ugxf1EieudUZ6dJE9fN4AaABAg,0,1593099524.0,Merhaba Koray abi. Emin olmamakla birlikte Panasonic S1H 10 bit kayıt yapıyor. ama Fiyatı 36K civarlarında. Ama bende de Fuji xt-4 var harika bir kamera. Fiyat performans süper.,none,,2020-07-05 20:10:36.505204,1.0
54,gk5DaBYtu-E,http://www.youtube.com/channel/UC5EznWo2T_0X3TZpemXu8Qg,UC5EznWo2T_0X3TZpemXu8Qg,Murat Yksl,Ugx7LKQcYZ0NIRqAx9V4AaABAg,0,1593094690.0,"Xt-30 düşünüyorum ben. Koray bey bir de onu inceleseniz şahane olur. Flu tvdeki programı da izledim. Son olarak motoru merak ettim. Marka, model?",none,,2020-07-05 20:10:36.505204,2.0
55,gk5DaBYtu-E,http://www.youtube.com/channel/UC3NcPpyjSpSJ2CPUCmo92DA,UC3NcPpyjSpSJ2CPUCmo92DA,Kemal Burkay Şentürk,Ugx811X2Q7BBff-YtEt4AaABAg,0,1593074859.0,Shadowlarda biraz detay kayboluyor gibi.  Teknik olarak doğru mu söyledim emin değilim ama detaylar konusunda sony'i andırıyor. Sanki canon bu konuda daha iyi gibi mi? A7r3 ve 24-70 gmaster set hakkında fikriniz nedir acaba :)) Ben bu seti kullanıyorum ve fujinin atılımını merakla takip ediyorum :),none,,2020-07-05 20:10:36.505204,1.0
56,gk5DaBYtu-E,http://www.youtube.com/channel/UCJa90d-a4P9pM6PSqP6m5Ow,UCJa90d-a4P9pM6PSqP6m5Ow,MONO TV,UgwmemLBbqWOVaRFEgJ4AaABAg,0,1593050231.0,"sizi kanalınizda ki Eve videosu ile gormustum. Flu tv de yaptıklarınızı ogrendim.destek olsun diye pandemi elle dergisini her seye ragmen alacağım.Neden mi? Dergiyi gorunce Hanim hayirdir diyecek, foto icin aldim dicem. Sen elin karilarina mi bakiyorsun dicek. Hayir oyle degil Koray abi icin aldim dicem.yalancisin dicek. Ve her kadin gibi inanmayacak. Ama buna deger sıkışırsam Dm den felan Allah ne verdiyse sana mesaj atarim. Burada da kayit olsun.Vay Koray baba sayende bizde ogrendik. Bunun icinde katıla katılacağız. 😉",none,,2020-07-05 20:10:36.505204,1.0
57,gk5DaBYtu-E,http://www.youtube.com/channel/UCa5SVzVDy5ikoLFujKv06Cg,UCa5SVzVDy5ikoLFujKv06Cg,Tuvalimdeki Renkler,Ugy_KGvgBdNGnL_qOqV4AaABAg,0,1593050024.0,"Ufak bir hatırlatma...
Ne çektiğiniz önemli , neyle çektiğiniz değil.",none,,2020-07-05 20:10:36.505204,0.0
58,gk5DaBYtu-E,http://www.youtube.com/channel/UCvJdzATS7_S-QH8jomvVRug,UCvJdzATS7_S-QH8jomvVRug,Korsan Dj,Ugxqo8nq-1B6exv9DKZ4AaABAg,0,1593036623.0,"Koray; Türkiye'de yaptığına yakın kalitede içerik üreten çıkar mı acaba diye 10 küsür senedir bekliyordum. Ne diyeyim, eline diline sağlık... 

Ps. 144p'de izliyorum.",none,,2020-07-05 20:10:36.505204,0.0
59,gk5DaBYtu-E,http://www.youtube.com/channel/UCmTUfmGTyo754dCroTfqdTA,UCmTUfmGTyo754dCroTfqdTA,Djj Dndj,UgzPy5aIT7F1-2j6B114AaABAg,0,1593028785.0,"Abi sen inanilmaz ilham verici bir adamsin , o kadar tutkulu ve severek anlatiyorsun ki inan  ben bilgisayar geekiyim genelde ama   bana FujiFilm X-T4 aldirakcaksin :)",none,,2020-07-05 20:10:36.505204,0.0
60,gk5DaBYtu-E,http://www.youtube.com/channel/UCM7NqTTE0DV1FBADrU8qsJw,UCM7NqTTE0DV1FBADrU8qsJw,Yusuf Eminoğlu,UgymfzOs06RHal03C2t4AaABAg,0,1593028606.0,"diksiyon, anlatım tarzı, üslup şahane. video efektleri ve geçişler de aynı şekilde. tüm bu doneleri bir arada bulabilmek çok zor gerçekten. keyifle izliyorum, selamlar :)",none,,2020-07-05 20:10:36.505204,0.0
